id,type,category,epoch,difficulty,points,question,content,correctAnswer,rubric,tags,metadata,createdAt,updatedAt,work
cmh5evain013kqhd984dr1i8w,CLOSED_SINGLE,HISTORICAL_LITERARY,RENAISSANCE,2,1,Kto mówi: 'Makbet sen zabił'?,"{""options"": [""Lady Makbet"", ""Makbet"", ""Duncan"", ""wiedźmy""]}",1,,"{historical_literary,closed_single,difficulty-2,renaissance,batch-2025-01}","{""explanation"": ""Makbet wypowiada te słowa po zabójstwie Duncana, czując, że utracił spokój sumienia.""}",2025-10-24 22:16:55.296,2025-10-24 22:16:55.296,Makbet
cmh5eva0000vwqhd9lx4k54zc,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,5,4,"Wyjaśnij, w jaki sposób Sofokles problematizuje relację między jednostką a państwem.","{""instruction"": ""Przeanalizuj argumenty obu stron i wyjaśnij, dlaczego konflikt pozostaje nierozwiązany. (110-140 słów)""}",,"{""criteria"": [""przedstawienie racji Kreona: dobro państwa, bezpieczeństwo (1 pkt)"", ""przedstawienie racji Antygony: godność jednostki, prawa człowieka (1 pkt)"", ""wyjaśnienie, że obie strony mają legitymację (1 pkt)"", ""brak syntezy - tragiczność konfliktu (1 pkt)""], ""maxScore"": 4}","{historical_literary,short_answer,difficulty-5,antiquity,batch-2025-01}","{""keyWords"": [""jednostka"", ""państwo"", ""Kreon"", ""Antygona"", ""racje"", ""konflikt"", ""brak syntezy"", ""tragizm"", ""legitymacja""], ""expectedAnswer"": ""Sofokles nie daje prostej odpowiedzi na pytanie o relację jednostka-państwo. Kreon ma rację argumentując, że porządek państwowy i bezpieczeństwo zbiorowe wymagają posłuszeństwa prawu - bez tego chaos. Antygona ma rację broniąc godności jednostki i praw wyższych od państwa - są granice władzy. Problem w tym, że obie racje są legitymne ale nie do pogodzenia. Sofokles nie wskazuje syntezy - to właśnie czyni sytuację tragiczną. Pokazuje, że pytanie o granice władzy państwa wobec sumienia jednostki nie ma prostej odpowiedzi i pozostaje aktualne przez wieki.""}",2025-10-24 22:16:54.625,2025-10-24 22:16:54.625,Antygona
cmh5eva0300vxqhd9cluartne,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,4,4,Przeanalizuj funkcję kontrastu między 'wiedzieć' a 'być mądrym' w tragedii.,"{""instruction"": ""Wyjaśnij różnicę między wiedzą a mądrością na przykładzie Kreona i znaczenie zasady 'pathei mathos'. (100-130 słów)""}",,"{""criteria"": [""rozróżnienie wiedzy i mądrości (1 pkt)"", ""Kreon ma wiedzę (władza, prawo), ale brak mu mądrości (1 pkt)"", ""zasada pathei mathos - przez cierpienie do wiedzy (1 pkt)"", ""dopiero utrata uczy go prawdziwej mądrości (1 pkt)""], ""maxScore"": 4}","{historical_literary,short_answer,difficulty-4,antiquity,batch-2025-01}","{""keyWords"": [""wiedza"", ""mądrość"", ""Kreon"", ""pathei mathos"", ""cierpienie"", ""doświadczenie"", ""pycha""], ""expectedAnswer"": ""Tragedia rozróżnia wiedzę od mądrości. Kreon ma wiedzę - rozumie politykę, prawo, władzę. Ale brakuje mu mądrości - głębszego zrozumienia ludzkiej natury, granic władzy, wartości. Chór kończy mówiąc, że 'mądrości uczymy się w późnym wieku przez cierpienie' - to zasada 'pathei mathos' (przez cierpienie do wiedzy). Dopiero katastrofa - utrata syna i żony - uczy Kreona prawdziwej mądrości o pysze i sprawiedliwości. Wiedza intelektualna nie zastąpi mądrości nabytej przez doświadczenie egzystencjalne.""}",2025-10-24 22:16:54.627,2025-10-24 22:16:54.627,Antygona
cmh5eva0500vyqhd9aziek7xg,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,5,5,Omów paradoks tragiczny: bohaterowie mają rację i popełniają błąd jednocześnie.,"{""instruction"": ""Wyjaśnij, w jaki sposób zarówno Antygona jak i Kreon są jednocześnie 'w słuszności' i 'w błędzie'. (120-150 słów)""}",,"{""criteria"": [""racja Antygony: prawa boskie, lojalność rodzinna (1 pkt)"", ""błąd Antygony: bezkompromisowość, brak elastyczności (1 pkt)"", ""racja Kreona: porządek państwowy, dobro wspólne (1 pkt)"", ""błąd Kreona: pycha, przekroczenie granic (1 pkt)"", ""wyjaśnienie paradoksu: tragizm wynika z konfliktu dwóch słuszności (1 pkt)""], ""maxScore"": 5}","{historical_literary,short_answer,difficulty-5,antiquity,batch-2025-01}","{""keyWords"": [""paradoks"", ""racja"", ""błąd"", ""Antygona"", ""Kreon"", ""tragizm"", ""kolizja wartości"", ""legitymacja""], ""expectedAnswer"": ""To esencja tragizmu: obie strony mają rację i popełniają błąd. Antygona ma rację broniąc praw boskich i lojalności rodzinnej - są wartości wyższe od edyktu. Ale popełnia błąd przez skrajny ry­goryzm - nie próbuje dialogu, odrzuca Ismenę. Kreon ma rację dbając o porządek państwowy - władca musi zapewnić bezpieczeństwo. Ale popełnia błąd przez pychę - przekracza granice, nie słucha rad, stawia się ponad bogami. Paradoks polega na tym, że tragedia nie wynika z prostego zła - wynika z kolizji dwóch legitymnych racji. Gdyby jedna strona była po prostu zła, nie byłoby tragedii - byłby tylko konflikt dobra ze złem.""}",2025-10-24 22:16:54.629,2025-10-24 22:16:54.629,Antygona
cmh5eva0700vzqhd9cbo46eyd,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,4,4,Przeanalizuj funkcję motywu 'zamurowania żywcem' w symbolice tragedii.,"{""instruction"": ""Wyjaśnij symboliczne znaczenie kary zamurowania i jej związek z odwróceniem porządku życia/śmierci. (100-130 słów)""}",,"{""criteria"": [""zamurowanie jako forma 'żywego grobu' (1 pkt)"", ""odwrócenie porządku: żywa w grobie, zmarły bez grobu (1 pkt)"", ""zakłócenie granic między życiem a śmiercią (1 pkt)"", ""symbolika chaosu wprowadzonego przez edykt (1 pkt)""], ""maxScore"": 4}","{historical_literary,short_answer,difficulty-4,antiquity,batch-2025-01}","{""keyWords"": [""zamurowanie"", ""żywy grób"", ""odwrócenie porządku"", ""życie"", ""śmierć"", ""chaos"", ""granice"", ""kosmiczny ład""], ""expectedAnswer"": ""Zamurowanie Antygony żywcem to 'żywy grób' - paradoksalna kara symbolizująca odwrócenie porządku. Antygona żywa trafia do grobu (królestwo śmierci), podczas gdy Polinik martwy pozostaje bez grobu (w królestwie żywych). To obrazuje chaos wprowadzony przez edykt Kreona - naruszenie granic między życiem a śmiercią, sferą żywych i umarłych. W myśleniu greckim takie zakłócenie kosmicznego porządku musi doprowadzić do katastrofy. Zamurowanie ma też znaczenie praktyczne dla Kreona - formalnie unika przelania krwi, więc odpowiedzialność spada na bogów.""}",2025-10-24 22:16:54.632,2025-10-24 22:16:54.632,Antygona
cmh5eva0a00w0qhd9qirb09dt,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,5,5,Omów relację między 'physis' (naturą) a 'nomos' (prawem/konwencją) w tragedii.,"{""instruction"": ""Wyjaśnij ten fundamentalny konflikt sofistyczny i jego reprezentację w Antygonie. (130-160 słów)""}",,"{""criteria"": [""definicja physis jako natury, porządku naturalnego (1 pkt)"", ""definicja nomos jako prawa stanowionego, konwencji (1 pkt)"", ""Antygona reprezentuje physis (prawa naturalne) (1 pkt)"", ""Kreon reprezentuje nomos (prawo ustanowione) (1 pkt)"", ""kontekst sofistyczny: debata V wieku p.n.e. (1 pkt)""], ""maxScore"": 5}","{historical_literary,short_answer,difficulty-5,antiquity,batch-2025-01}","{""keyWords"": [""physis"", ""nomos"", ""natura"", ""prawo"", ""konwencja"", ""Antygona"", ""Kreon"", ""sofiści"", ""konflikt"", ""porządek""], ""expectedAnswer"": ""Konflikt physis-nomos to fundamentalna debata V wieku p.n.e. Physis to natura, porządek naturalny, prawa wynikające z natury rzeczy - niezmienne i uniwersalne. Nomos to prawo stanowione, konwencja społeczna, ustalenia ludzi - zmienne i relatywne. Antygona reprezentuje physis - odwołuje się do naturalnego obowiązku pochówku, praw boskich wpisanych w naturę. Kreon reprezentuje nomos - jego edykt to konwencja polityczna, ustalenie władcy. Sofiści pytali: co jeśli nomos (prawo ludzkie) sprzeciwia się physis (naturze)? Sofokles nie daje jednoznacznej odpowiedzi - pokazuje tragiczność sytuacji, gdy oba porządki kolidują. To kluczowa debata o źródłach prawa aktualna do dziś.""}",2025-10-24 22:16:54.634,2025-10-24 22:16:54.634,Antygona
cmh5eva0d00w1qhd92rh2l8xj,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,4,4,Przeanalizuj znaczenie metafory 'państwo jako statek' w przemowie Kreona.,"{""instruction"": ""Wyjaśnij tę metaforę i jej implikacje dla koncepcji władzy Kreona. (90-120 słów)""}",,"{""criteria"": [""wyjaśnienie metafory: państwo to statek, władca to sternik (1 pkt)"", ""implikacja: potrzeba jednego dowódcy, hierarchii (1 pkt)"", ""usprawiedliwienie autorytaryzmu (1 pkt)"", ""krytyka Sofoklesa: sztywne sterowanie prowadzi do katastrofy (1 pkt)""], ""maxScore"": 4}","{historical_literary,short_answer,difficulty-4,antiquity,batch-2025-01}","{""keyWords"": [""metafora"", ""państwo"", ""statek"", ""sternik"", ""władza"", ""autorytaryzm"", ""elastyczność"", ""Kreon"", ""Hajmon""], ""expectedAnswer"": ""Kreon używa metafory państwa jako statku: 'nasza ojczyzna to statek, który niesie nas bezpiecznie'. Implikacje: państwo potrzebuje jednego sternika (władcy), hierarchii, dyscypliny. Jak statek w burzy, państwo wymaga silnej ręki. To usprawiedliwienie dla autorytaryzmu Kreona. Jednak Hajmon odwraca tę metaforę: sztywny sternik prowadzi statek na skały, dobry sternik musi być elastyczny. Sofokles pokazuje, że metafora może służyć obu stronom - i uzasadnieniu władzy, i jej krytyce. Kreon kończy jako sternik, który zatopił własny statek przez sztywność.""}",2025-10-24 22:16:54.637,2025-10-24 22:16:54.637,Antygona
cmh5eva0f00w2qhd9kda7eqs2,SYNTHESIS_NOTE,HISTORICAL_LITERARY,ANTIQUITY,4,8,Napisz notatkę syntetyzującą o wielowymiarowości konfliktu tragicznego.,"{""topic"": ""Wielowymiarowość konfliktu w Antygonie - poziomy i interpretacje"", ""requirements"": [""poziom teologiczny: bogowie vs ludzie"", ""poziom polityczny: jednostka vs państwo"", ""poziom rodzinny: lojalność krwi vs lojalność państwowa"", ""poziom płciowy: kobiece vs męskie"", ""poziom filozoficzny: prawo naturalne vs stanowione"", ""syntetyczne ujęcie: wszystkie wymiary się przenikają"", ""250-300 słów""]}",,"{""criteria"": [""omówienie poziomu teologicznego (1,5 pkt)"", ""omówienie poziomu politycznego (1,5 pkt)"", ""omówienie poziomu rodzinnego (1 pkt)"", ""omówienie poziomu płciowego (1 pkt)"", ""omówienie poziomu filozoficznego (1,5 pkt)"", ""synteza: wzajemne przenikanie się wymiarów (1,5 pkt)""], ""maxScore"": 8}","{historical_literary,synthesis_note,difficulty-4,antiquity,batch-2025-01}",,2025-10-24 22:16:54.64,2025-10-24 22:16:54.64,Antygona
cmh5eva0i00w3qhd9z5ddj2sc,SYNTHESIS_NOTE,HISTORICAL_LITERARY,ANTIQUITY,5,9,Omów Antygonę jako tragedię 'dialektyczną bez syntezy'.,"{""topic"": ""Struktura dialektyczna Antygony: teza, antyteza i brak syntezy"", ""requirements"": [""wyjaśnienie struktury dialektycznej (Hegel)"", ""teza: prawa boskie, rodzina, jednostka (Antygona)"", ""antyteza: prawa państwowe, porządek, władza (Kreon)"", ""brak syntezy: konflikt pozostaje nierozwiązany"", ""dlaczego brak syntezy tworzy tragizm"", ""implikacje filozoficzne: nie wszystkie konflikty mają rozwiązanie"", ""300-350 słów""]}",,"{""criteria"": [""wyjaśnienie struktury dialektycznej (1,5 pkt)"", ""charakterystyka tezy - Antygona (2 pkt)"", ""charakterystyka antytezy - Kreon (2 pkt)"", ""wyjaśnienie braku syntezy (2 pkt)"", ""implikacje filozoficzne (1,5 pkt)""], ""maxScore"": 9}","{historical_literary,synthesis_note,difficulty-5,antiquity,batch-2025-01}",,2025-10-24 22:16:54.642,2025-10-24 22:16:54.642,Antygona
cmh5eva0k00w4qhd9j28wlpsf,ESSAY,WRITING,ANTIQUITY,5,20,Napisz rozprawkę: Czy w konflikcie Antygony i Kreona można mówić o 'zwycięzcy'? Omów problem na podstawie tragedii Sofoklesa.,"{""thesis"": ""Czy w konflikcie Antygony i Kreona można mówić o 'zwycięzcy'?"", ""structure"": {""arguments"": [""Racja Antygony: triumf moralny, wierność zasadom, ale śmierć fizyczna"", ""Racja Kreona: przeżywa, ale w rozpaczy - 'żywy trup', moralna klęska"", ""Paradoks: obie strony przegrywają - to esencja tragedii"", ""Interpretacja: w tragedii nie ma zwycięzców, tylko ofiary konfliktu wartości""], ""conclusion"": ""Wnioski: tragizm polega na niemożności wygranej"", ""introduction"": ""Wprowadzenie: natura konfliktu tragicznego""}, ""wordLimit"": {""max"": 500, ""min"": 400}, ""requirements"": [""struktura: wstęp - rozwinięcie - zakończenie"", ""argumenty filozoficzne i literackie"", ""odniesienie do tekstu tragedii"", ""kontekst: teoria tragedii, konfliktu tragicznego"", ""język eseistyczny, akademicki"", ""400-500 słów""]}",,"{""criteria"": {""formal"": ""Zachowanie wymogów formalnych (objętość, struktura, tytuł)"", ""language"": ""Język akademicki, precyzja, styl eseistyczny, poprawność"", ""literary"": ""Znajomość tragedii, głębokość analizy, argumenty filozoficzne, kontekst teoretyczny"", ""composition"": ""Logika wywodu, spójność, teza, argumentacja, kontrargumenty""}, ""maxScore"": 20, ""formalScore"": 2, ""languageScore"": 4, ""literaryScore"": 10, ""compositionScore"": 4}","{writing,essay,difficulty-5,antiquity,batch-2025-01}",,2025-10-24 22:16:54.645,2025-10-24 22:16:54.645,Antygona
cmh5eva0n00w5qhd9ocdh1zsq,ESSAY,WRITING,ANTIQUITY,5,20,Napisz esej interpretacyjny: Antygona Sofoklesa jako traktat o granicach władzy państwowej. Omów aktualność problematyki.,"{""thesis"": ""Antygona jako traktat o granicach władzy państwowej i jej aktualność"", ""structure"": {""main_body"": [""Pozycja Kreona: władza absolutna, racja stanu"", ""Pozycja Antygony: sumienie jednostki, prawa nadrzędne"", ""Sofokles nie rozstrzyga - pokazuje tragiczność"", ""Aktualność: totalitaryzmy XX w., prawa człowieka, nieposłuszeństwo obywatelskie""], ""conclusion"": ""Pytanie pozostaje otwarte - to znak wielkości dzieła"", ""introduction"": ""Problem: gdzie kończą się prawa państwa wobec jednostki?""}, ""wordLimit"": {""max"": 550, ""min"": 450}, ""requirements"": [""forma eseju interpretacyjnego"", ""analiza filozoficzna i polityczna"", ""przykłady historyczne (XX wiek)"", ""odniesienia do tekstu tragedii"", ""język akademicki, eseistyczny"", ""perspektywa krytyczna"", ""450-550 słów""]}",,"{""criteria"": {""formal"": ""Forma eseju, objętość, struktura"", ""language"": ""Język akademicki, precyzja terminologiczna, styl eseistyczny"", ""literary"": ""Interpretacja tekstu, kontekst filozoficzny i historyczny, aktualność problemu"", ""composition"": ""Logika argumentacji, spójność, perspektywa krytyczna""}, ""maxScore"": 20, ""formalScore"": 2, ""languageScore"": 4, ""literaryScore"": 10, ""compositionScore"": 4}","{writing,essay,difficulty-5,antiquity,batch-2025-01}",,2025-10-24 22:16:54.647,2025-10-24 22:16:54.647,Antygona
cmh5eva0q00w6qhd93lb9gzh7,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,4,3,Co oznacza określenie Antygony jako tragedii 'bez katharsis dla Kreona'?,"{""options"": [""że Kreon nie przeżywa oczyszczenia emocjonalnego"", ""że poznanie prawdy nie przynosi mu ulgi, tylko wieczne cierpienie"", ""że Kreon jest szczęśliwy"", ""że nie ma tragedii""]}",1,,"{historical_literary,closed_single,difficulty-4,antiquity,batch-2025-01}","{""explanation"": ""Kreon poznaje prawdę (anagnorisis), ale zamiast oczyszczenia (katharsis) dostaje wieczne cierpienie - musi żyć ze świadomością winy. To pesymistyczna wersja tragedii.""}",2025-10-24 22:16:54.65,2025-10-24 22:16:54.65,Antygona
cmh5eva0s00w7qhd9dd1sebju,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,5,3,Jaka jest relacja między 'ethos' (charakterem) a 'daimon' (bóstwem/losem) u Heraklita: 'ethos anthropoi daimon'?,"{""options"": {""options"": [""los jest całkowicie zewnętrzny"", ""charakter człowieka jest jego losem - natura determinuje przeznaczenie"", ""los i charakter są niezależne"", ""nie ma żadnej relacji""], ""contextLinks"": [{""type"": ""text"", ""title"": ""Heraklitejska sentencja"", ""content"": ""Sentencja Heraklita 'ethos anthropoi daimon' (charakter jest dla człowieka losem/bóstwem) wyraża ideę, że los człowieka nie jest całkowicie zewnętrzny, ale wynika z jego charakteru. To, kim jesteśmy, determinuje to, co nam się przydarzy."", ""trigger"": ""ethos anthropoi daimon"", ""moreInfoLink"": """"}]}}",1,,"{historical_literary,closed_single,difficulty-5,antiquity,batch-2025-01}","{""explanation"": ""Sentencja Heraklita 'ethos anthropoi daimon' (charakter jest losem) doskonale opisuje Antygonę: pycha Kreona jest jego losem, heroizm Antygony - jej przeznaczeniem. Charakter determinuje los.""}",2025-10-24 22:16:54.653,2025-10-24 22:16:54.653,Antygona
cmh5eva0v00w8qhd9jzim869i,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,4,3,Co oznacza pojęcie 'anagnorisis' w kontekście Kreona?,"{""options"": [""poznanie prawdy o sobie za późno by zmienić los"", ""szczęśliwe zakończenie"", ""brak świadomości"", ""triumf""]}",0,,"{historical_literary,closed_single,difficulty-4,antiquity,batch-2025-01}","{""explanation"": ""Anagnorisis (rozpoznanie) to moment, gdy bohater poznaje prawdę. Kreon rozpoznaje swoją pychę i błąd, ale za późno - nie może już uratować rodziny. To klasyczny element tragedii.""}",2025-10-24 22:16:54.656,2025-10-24 22:16:54.656,Antygona
cmh5eva0y00w9qhd9y2jpzafh,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,5,3,"Jak interpretować fakt, że Antygona wybiera śmierć 'niezamężna, bez potomstwa'?","{""options"": [""nie ma to znaczenia"", ""podkreśla tragizm - rezygnuje z pełni życia (małżeństwo, macierzyństwo) dla zasad"", ""to przypadek"", ""Antygona tego nie chce""]}",1,,"{historical_literary,closed_single,difficulty-5,antiquity,batch-2025-01}","{""explanation"": ""Antygona lamentuje, że umiera 'bez małżeństwa, bez dzieci' - to w kulturze greckiej oznacza niepełne życie. Podkreśla wagę poświęcenia: rezygnuje z podstawowych kobiecych ról dla wyższych wartości.""}",2025-10-24 22:16:54.658,2025-10-24 22:16:54.658,Antygona
cmh5eva1100waqhd980rxizuj,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,4,3,Co symbolizuje dwukrotne posypanie ciała ziemią przez Antygonę?,"{""options"": [""przypadek"", ""demonstrację świadomego, powtarzalnego wyboru - nie impuls, ale przemyślana decyzja"", ""błąd"", ""chęć zemsty""]}",1,,"{historical_literary,closed_single,difficulty-4,antiquity,batch-2025-01}","{""explanation"": ""Drugie pogrzebanie po usunięciu ziemi przez strażników to dowód, że to nie impuls ale świadoma, powtarzalna decyzja. Antygona potwierdza swój wybór pomimo konsekwencji.""}",2025-10-24 22:16:54.662,2025-10-24 22:16:54.662,Antygona
cmh5eva1b00wbqhd9ps66goy9,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,5,3,Jaka jest funkcja motywu 'pustego grobu' i 'pełnego grobu' w finale?,"{""options"": [""tylko realistyczny szczegół"", ""Hades/grób Polinika pusty (ptaki), grób Antygony pełny (ciała) - odwrócony porządek"", ""przypadek"", ""nie ma znaczenia""]}",1,,"{historical_literary,closed_single,difficulty-5,antiquity,batch-2025-01}","{""explanation"": ""Finałowe odkrycie: grób Polinika pusty (ciało rozszarpane), grób Antygony pełny (ona, Hajmon). To symboliczne odwrócenie - chaos wprowadzony przez edykt materializuje się w obrazie.""}",2025-10-24 22:16:54.671,2025-10-24 22:16:54.671,Antygona
cmh5eva1e00wcqhd930lykx2o,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,5,4,Dopasuj interpretacje filozoficzne tragedii do ich autorów/szkół.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Tragedia jako konfliktu praw równie usprawiedliwionych""}, {""id"": ""B"", ""text"": ""Tragedia jako konflikt jednostki z totalitaryzmem""}, {""id"": ""C"", ""text"": ""Tragedia jako konflikt kultury i natury""}, {""id"": ""D"", ""text"": ""Tragedia jako ilustracja hybris i nemezis""}], ""rightColumn"": [{""id"": 1, ""text"": ""Interpretacja klasyczna grecka""}, {""id"": 2, ""text"": ""Hegel - dialektyka ducha""}, {""id"": 3, ""text"": ""Lektura strukturalistyczna""}, {""id"": 4, ""text"": ""Lektura polityczna XX wieku""}], ""matchingType"": ""interpretations_schools""}","[[0, 1], [1, 3], [2, 2], [3, 0]]",,"{historical_literary,closed_multiple,difficulty-5,antiquity,batch-2025-01}","{""explanation"": ""Różne interpretacje: Hegel (równorzędne prawa), XX wiek (jednostka vs totalitaryzm), strukturalizm (kultura vs natura), klasyczna (hybris-nemezis).""}",2025-10-24 22:16:54.674,2025-10-24 22:16:54.674,Antygona
cmh5eva1h00wdqhd9dnu6r2a6,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,4,4,Które stwierdzenia o teorii tragedii Arystotelesa są prawdziwe? (wybierz wszystkie poprawne),"{""options"": [""tragedia powinna wywoływać litość (eleos) i trwogę (phobos)"", ""bohater musi być absolutnie doskonały"", ""katharsis to oczyszczenie emocjonalne przez przeżycie tragedii"", ""hamartia to zawsze grzech moralny"", ""perypetia to nagłe odwrócenie fortuny"", ""anagnorisis to moment rozpoznania prawdy""]}","[0, 2, 4, 5]",,"{historical_literary,closed_multiple,difficulty-4,antiquity,batch-2025-01}","{""explanation"": ""Według Arystotelesa: tragedia wywołuje litość i trwogę prowadząc do katharsis, ma perypetię i anagnorisis. Bohater nie jest doskonały (miara), hamartia to nie zawsze grzech (może być cecha charakteru).""}",2025-10-24 22:16:54.677,2025-10-24 22:16:54.677,Antygona
cmh5eva1k00weqhd9lotg88jm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ANTIQUITY,5,4,Dopasuj modele sprawiedliwości do ich reprezentacji w tragedii.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Sprawiedliwość wyrównawcza""}, {""id"": ""B"", ""text"": ""Sprawiedliwość dystrybutywna""}, {""id"": ""C"", ""text"": ""Sprawiedliwość naprawcza""}, {""id"": ""D"", ""text"": ""Sprawiedliwość retrybutywna""}], ""rightColumn"": [{""id"": 1, ""text"": ""Nemezis - bogowie karzą Kreona za pychę""}, {""id"": 2, ""text"": ""Hades - równe prawa dla wszystkich zmarłych""}, {""id"": 3, ""text"": ""próba Kreona naprawienia błędu (za późno)""}, {""id"": 4, ""text"": ""edykt Kreona - rozdział nagród/kar""}], ""matchingType"": ""justice_models""}","[[0, 1], [1, 3], [2, 2], [3, 0]]",,"{historical_literary,closed_multiple,difficulty-5,antiquity,batch-2025-01}","{""explanation"": ""Różne modele sprawiedliwości: wyrównawcza (równość - Hades), dystrybutywna (podział - edykt), naprawcza (Kreon próbuje naprawić), retrybutywna (kara - nemezis).""}",2025-10-24 22:16:54.68,2025-10-24 22:16:54.68,Antygona
cmh5evaip013lqhd9pqf5dl5p,CLOSED_SINGLE,HISTORICAL_LITERARY,RENAISSANCE,2,1,Co Lady Makbet próbuje zmyć ze swoich rąk podczas sceny lunatyzmu?,"{""options"": [""truciznę"", ""niewidzialną krew"", ""perfumy"", ""błoto""]}",1,,"{historical_literary,closed_single,difficulty-2,renaissance,batch-2025-01}","{""explanation"": ""W scenie lunatyzmu Lady Makbet obsesyjnie myje ręce, próbując zmyć wyimaginowaną krew.""}",2025-10-24 22:16:55.298,2025-10-24 22:16:55.298,Makbet
cmh5eva1m00wfqhd9wca97rsx,SHORT_ANSWER,HISTORICAL_LITERARY,ANTIQUITY,5,5,Omów Heglowską interpretację Antygony jako konfliktu 'dwóch równie usprawiedliwionych racji'.,"{""instruction"": ""Wyjaśnij interpretację Hegla, przedstaw obie racje jako równorzędne i omów implikacje dla pojmowania tragedii. (140-170 słów)""}",,"{""criteria"": [""Hegel: tragedia to konflikt równorzędnych zasad (1 pkt)"", ""Antygona reprezentuje rodzinę, bogów, jednostkę (1 pkt)"", ""Kreon reprezentuje państwo, prawo, wspólnotę (1 pkt)"", ""obie strony mają rację i to tworzy tragizm (1 pkt)"", ""implikacje: tragedia wyższego rzędu niż dobro vs zło (1 pkt)""], ""maxScore"": 5}","{historical_literary,short_answer,difficulty-5,antiquity,batch-2025-01}","{""keyWords"": [""Hegel"", ""równorzędne racje"", ""rodzina"", ""państwo"", ""dialektyka"", ""tragizm"", ""kolizja dóbr"", ""synteza""], ""expectedAnswer"": ""Hegel interpretuje Antygonę jako konflikt 'dwóch równie usprawiedliwionych racji' - to kluczowa teoria tragedii. Antygona reprezentuje prawo rodziny, bogów, sfery prywatnej i jednostkowej - zasady równie ważne i prawdziwe. Kreon reprezentuje prawo państwa, porządku publicznego, dobra wspólnoty - zasady również ważne i prawdziwe. Tragizm wynika właśnie z tego, że obie strony mają rację - nie jest to konflikt dobra ze złem, ale kolizja dwóch dóbr. Dla Hegla to wyższa forma tragedii: nie prostota moralności, ale dialektyka ducha, gdzie teza i antyteza nie mogą się pogodzić. Tragedia ukazuje ograniczenia jednostronnych zasad i konieczność ich przezwyciężenia w syntezie - której w Antygonie brakuje.""}",2025-10-24 22:16:54.683,2025-10-24 22:16:54.683,Antygona
cmh5eva1p00wgqhd988ru3etm,ESSAY,WRITING,ANTIQUITY,5,20,Napisz esej krytycznoliteracki: Antygona jako arcydzieło tragedii - analiza wielowymiarowości konfliktu i uniwersalności problematyki.,"{""thesis"": ""Dlaczego Antygona uznawana jest za jedno z arcydzieł tragedii światowej?"", ""structure"": {""main_body"": [""Doskonałość konstrukcji dramatycznej (jedności, perypetia, katharsis)"", ""Wielowymiarowość konfliktu (teologiczny, polityczny, rodzinny, płciowy)"", ""Głębia filozoficzna (prawo naturalne, granice władzy)"", ""Uniwersalność: problemy aktualne przez 2500 lat"", ""Postaci wielowymiarowe, nie schematyczne"", ""Język poetycki i retoryka""], ""conclusion"": ""Synteza: arcydzieło bo łączy doskonałość formy z głębią treści"", ""introduction"": ""Teza: wielowymiarowość i uniwersalność czynią Antygonę ponadczasową""}, ""wordLimit"": {""max"": 600, ""min"": 500}, ""requirements"": [""forma eseju krytycznoliterackiego"", ""analiza formalna i treściowa"", ""kontekst teoretyczny (teoria tragedii)"", ""język akademicki, precyzyjny"", ""perspektywa komparatystyczna (odniesienia do innych dzieł)"", ""500-600 słów""]}",,"{""criteria"": {""formal"": ""Forma eseju, struktura, objętość"", ""language"": ""Język akademicki, terminologia literacka, precyzja, styl"", ""literary"": ""Analiza formalna i treściowa, kontekst teoretyczny, głębia interpretacji, perspektywa komparatystyczna"", ""composition"": ""Logika wywodu, spójność argumentacji, synteza""}, ""maxScore"": 20, ""formalScore"": 2, ""languageScore"": 4, ""literaryScore"": 10, ""compositionScore"": 4}","{writing,essay,difficulty-5,antiquity,batch-2025-01}",,2025-10-24 22:16:54.685,2025-10-24 22:16:54.685,Antygona
cmh5eva1s00whqhd9x08gwb1j,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,4,3,Która postać z 'Lalki' reprezentuje typ 'organic pracownika'?,"{""options"": [""Wokulski"", ""Rzecki"", ""Ochocki"", ""Szuman""]}",3,,"{historical_literary,closed_single,difficulty-4,positivism,batch-2025-01}",,2025-10-24 22:16:54.688,2025-10-24 22:16:54.688,Lalka
