id,type,category,work,difficulty,question,createdAt
cmh5ev8p000atqhd9bdk3u0q4,SHORT_ANSWER,LANGUAGE_USE,,3,Zinterpretuj elementy plakatu społecznego.,2025-10-24 22:16:52.932
cmh5ev8oy00asqhd9gu8e98v3,SHORT_ANSWER,LANGUAGE_USE,,4,Przeprowadź analizę językową fragmentu - zadanie wieloetapowe.,2025-10-24 22:16:52.93
cmh5ev8ov00arqhd97jahctna,SHORT_ANSWER,HISTORICAL_LITERARY,,3,Oceń prawdziwość stwierdzeń i uzasadnij.,2025-10-24 22:16:52.928
cmh5ev8ot00aqqhd95vupi6vw,SHORT_ANSWER,LANGUAGE_USE,,3,Przekształć zdania według polecenia.,2025-10-24 22:16:52.926
cmh5ev8or00apqhd98t9abj98,SHORT_ANSWER,LANGUAGE_USE,,3,Wyjaśnij różnicę między stylem oficjalnym a potocznym. Podaj przykłady.,2025-10-24 22:16:52.923
cmh5ev8op00aoqhd9xxm7frfu,SHORT_ANSWER,LANGUAGE_USE,,3,Co to jest elipsa składniowa? Podaj przykład.,2025-10-24 22:16:52.921
cmh5ev8om00anqhd9gvd6wmrs,SHORT_ANSWER,HISTORICAL_LITERARY,,3,Porównaj bohatera romantycznego i pozytywistycznego.,2025-10-24 22:16:52.919
cmh5ev8ok00amqhd940m4t414,SHORT_ANSWER,LANGUAGE_USE,,3,Wyjaśnij zjawisko alternacji w języku polskim. Podaj przykłady.,2025-10-24 22:16:52.916
cmh5ev8oi00alqhd9fgcvlnmr,SHORT_ANSWER,LANGUAGE_USE,,3,Podaj przykład zdania z orzeczeniem imiennym i wyjaśnij jego budowę.,2025-10-24 22:16:52.914
cmh5ev8og00akqhd9s3fvcafc,SHORT_ANSWER,HISTORICAL_LITERARY,,3,Wyjaśnij symbolikę lalki w 'Lalce' B. Prusa.,2025-10-24 22:16:52.912
cmh5ev8oe00ajqhd99r5zdlxb,SHORT_ANSWER,LANGUAGE_USE,,3,Oceń poprawność zdania i uzasadnij.,2025-10-24 22:16:52.91
cmh5ev8ob00aiqhd9xoyqvj7x,SHORT_ANSWER,LANGUAGE_USE,,3,Przekształć zdanie złożone na pojedyncze.,2025-10-24 22:16:52.907
cmh5ev8o900ahqhd9ag1fzg85,SHORT_ANSWER,HISTORICAL_LITERARY,,3,Wymień i krótko scharakteryzuj trzy cechy romantyzmu.,2025-10-24 22:16:52.905
cmh5ev8o700agqhd9stznll3k,SHORT_ANSWER,LANGUAGE_USE,,3,Czym różni się metafora od porównania? Podaj przykłady.,2025-10-24 22:16:52.903
cmh5ev8o400afqhd9kczbmm3s,SHORT_ANSWER,LANGUAGE_USE,,3,Podaj i wyjaśnij trzy funkcje języka według Jakobsona.,2025-10-24 22:16:52.901
cmh5ev8o200aeqhd94m8dbjqn,SHORT_ANSWER,HISTORICAL_LITERARY,,3,Wyjaśnij pojęcie 'katharsis' w kontekście teatru.,2025-10-24 22:16:52.899
cmh5ev8o000adqhd9cqywcn7z,SHORT_ANSWER,LANGUAGE_USE,,3,Analizuj budowę słowotwórczą wyrazu 'nauczycielka'.,2025-10-24 22:16:52.896
cmh5ev8ny00acqhd9cscmhskh,SHORT_ANSWER,LANGUAGE_USE,,3,Przekształć mowę niezależną na zależną.,2025-10-24 22:16:52.894
cmh5ev8nw00abqhd9t94qzvx4,SHORT_ANSWER,LANGUAGE_USE,,2,Wyjaśnij różnicę między zdaniem pojedynczym a złożonym.,2025-10-24 22:16:52.892
cmh5ev8nt00aaqhd94buk2jll,SHORT_ANSWER,HISTORICAL_LITERARY,,2,W której epoce tworzył Adam Mickiewicz?,2025-10-24 22:16:52.89
cmh5ev8nr00a9qhd9cckb63oq,SHORT_ANSWER,LANGUAGE_USE,,2,Podaj trzy części mowy.,2025-10-24 22:16:52.888
cmh5ev8np00a8qhd9ti28nywv,SHORT_ANSWER,LANGUAGE_USE,,2,Rozwiń skrót „np.” i użyj go w zdaniu.,2025-10-24 22:16:52.885
cmh5ev8nn00a7qhd9cw52e8tb,SHORT_ANSWER,LANGUAGE_USE,,2,Co to jest synonim? Podaj przykład.,2025-10-24 22:16:52.883
cmh5ev8nk00a6qhd9nk3lda9d,SHORT_ANSWER,HISTORICAL_LITERARY,,2,Wymień trzy gatunki epickie.,2025-10-24 22:16:52.881
cmh5ev8ni00a5qhd94ug9hhox,SHORT_ANSWER,LANGUAGE_USE,,2,Przekształć zdanie na stronę bierną: „Jan czyta książkę.”,2025-10-24 22:16:52.879
cmh5ev8ng00a4qhd9m02e38n4,SHORT_ANSWER,LANGUAGE_USE,,2,Wyjaśnij znaczenie frazeologizmu „mieć węża w kieszeni”.,2025-10-24 22:16:52.876
cmh5ev8nd00a3qhd98yc65y9w,SHORT_ANSWER,HISTORICAL_LITERARY,Lokomotywa,1,Kto napisał 'Lokomotywę'? (podaj nazwisko),2025-10-24 22:16:52.874
cmh5ev8nb00a2qhd94c9pa2le,SHORT_ANSWER,LANGUAGE_USE,,1,Jaki znak interpunkcyjny stawiamy na końcu pytania?,2025-10-24 22:16:52.871
cmh5ev8n800a1qhd936h0bgw7,SHORT_ANSWER,HISTORICAL_LITERARY,,1,Jak nazywał się smok z Wawelu?,2025-10-24 22:16:52.869
cmh5ev8n600a0qhd9y9u2sv8r,SHORT_ANSWER,LANGUAGE_USE,,1,Podaj przeciwieństwo wyrazu „duży”.,2025-10-24 22:16:52.866
cmh5ev8n3009zqhd9r4gx9zo1,SHORT_ANSWER,HISTORICAL_LITERARY,Wesele,5,Interpretacja symbolu w kontekście całości utworu.,2025-10-24 22:16:52.863
cmh5ev8n0009yqhd98odnjks9,SHORT_ANSWER,LANGUAGE_USE,,5,"Przekształć zdanie zachowując sens, ale zmieniając strukturę.",2025-10-24 22:16:52.861
cmh5ev8mx009xqhd9mguslzzl,SHORT_ANSWER,HISTORICAL_LITERARY,,4,Analiza porównawcza - wyjaśnij różnicę między pojęciami.,2025-10-24 22:16:52.858
cmh5ev8mv009wqhd9dkcg51u2,SHORT_ANSWER,LANGUAGE_USE,,5,Wykonaj analizę językową fragmentu - zadanie wieloetapowe.,2025-10-24 22:16:52.855
cmh5ev8mt009vqhd94r8zusnm,SHORT_ANSWER,HISTORICAL_LITERARY,,1,Opisz epokę w 3 słowach kluczowych.,2025-10-24 22:16:52.853
cmh5ev8mq009uqhd979xjcawm,SHORT_ANSWER,LANGUAGE_USE,,2,Wyjaśnij różnicę znaczeniową.,2025-10-24 22:16:52.851
cmh5ev8mo009tqhd9ozrnmq8s,SHORT_ANSWER,LANGUAGE_USE,,3,Przeprowadź analizę zdania - zadanie wieloetapowe.,2025-10-24 22:16:52.848
cmh5ev8mm009sqhd98qjgvh0n,SHORT_ANSWER,HISTORICAL_LITERARY,Bajki,2,Wyjaśnij cel utworu.,2025-10-24 22:16:52.846
cmh5ev8mk009rqhd9wuip6p9t,SHORT_ANSWER,LANGUAGE_USE,,1,"Ułóż jedno poprawne zdanie, używając wszystkich tych wyrazów.",2025-10-24 22:16:52.844
cmh5ev8mi009qqhd9th809wvq,SHORT_ANSWER,LANGUAGE_USE,,2,Określ funkcję interpunkcji.,2025-10-24 22:16:52.842
cmh5ev8mf009pqhd9kx8l9eoi,SHORT_ANSWER,HISTORICAL_LITERARY,,3,Porównaj dwa utwory.,2025-10-24 22:16:52.84
cmh5ev8md009oqhd9sq4yuqsy,SHORT_ANSWER,LANGUAGE_USE,,3,Analiza środków stylistycznych.,2025-10-24 22:16:52.838
cmh5ev8mb009nqhd9u00eu0fg,SHORT_ANSWER,LANGUAGE_USE,,1,Podaj przykłady części mowy.,2025-10-24 22:16:52.835
cmh5ev8m8009mqhd93qgrx55e,SHORT_ANSWER,HISTORICAL_LITERARY,,2,Wyjaśnij hasło epoki.,2025-10-24 22:16:52.833
cmh5ev8m6009lqhd9036ioend,SHORT_ANSWER,LANGUAGE_USE,,2,Wyjaśnij znaczenie frazeologizmu.,2025-10-24 22:16:52.83
cmh5ev8m4009kqhd9ebg43vfw,SHORT_ANSWER,LANGUAGE_USE,,3,Przekształć zdanie zachowując sens.,2025-10-24 22:16:52.828
cmh5ev8m1009jqhd9w0x9mzhl,SHORT_ANSWER,HISTORICAL_LITERARY,Pan Tadeusz,1,Opisz głównego bohatera.,2025-10-24 22:16:52.826
cmh5ev8lw009hqhd93hp3q5rh,SHORT_ANSWER,LANGUAGE_USE,,1,Wyjaśnij różnicę między dwoma wyrazami.,2025-10-24 22:16:52.821
cmh5ev8lu009gqhd9rncwsmfc,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które zdania zawierają zdanie podrzędne?,2025-10-24 22:16:52.819
cmh5ev8ls009fqhd9wh3g7sx1,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których wyrazach występuje przedrostek?,2025-10-24 22:16:52.816
cmh5ev8lq009eqhd99vyzar34,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są synonimami?,2025-10-24 22:16:52.814
cmh5ev8ln009dqhd9lhmneopn,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje metafora?,2025-10-24 22:16:52.812
cmh5ev8ll009cqhd9glklq6k2,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które wyrazy zawierają dyftongi?,2025-10-24 22:16:52.81
cmh5ev8lj009bqhd9kp4263a8,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które zdania są złożone współrzędnie?,2025-10-24 22:16:52.807
cmh5ev8lh009aqhd9gdyu2m7m,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje przerzutnia?,2025-10-24 22:16:52.805
cmh5ev8le0099qhd9t8b6vrla,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są wykrzyknikami?,2025-10-24 22:16:52.803
cmh5ev8lc0098qhd9cxdrguil,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które figury należą do tropów?,2025-10-24 22:16:52.8
cmh5ev8la0097qhd9d9ax8p3m,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje podmiot szeregowy?,2025-10-24 22:16:52.798
cmh5ev8l80096qhd9jkbby4hl,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są przymiotnikami?,2025-10-24 22:16:52.796
cmh5ev8l50095qhd9itbgoi6h,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które zdania zawierają równoważnik zdania?,2025-10-24 22:16:52.794
cmh5ev8l30094qhd9hd6ryvir,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których wyrazach 'u' piszemy przez 'ó'?,2025-10-24 22:16:52.791
cmh5ev8l10093qhd9fz1etiex,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są zaimkami?,2025-10-24 22:16:52.789
cmh5ev8ky0092qhd9wy3dn3me,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które środki stylistyczne należą do figur słów?,2025-10-24 22:16:52.787
cmh5ev8kw0091qhd9qa9vl3l7,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje inwersja (szyk przestawny)?,2025-10-24 22:16:52.784
cmh5ev8ku0090qhd9g4h07bop,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są homonimami?,2025-10-24 22:16:52.782
cmh5ev8ks008zqhd922i9gkzp,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które zdania są bezosobowe?,2025-10-24 22:16:52.78
cmh5ev8kq008yqhd90xj1qqcr,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których wyrazach występuje przyrostek?,2025-10-24 22:16:52.778
cmh5ev8kn008xqhd99nwl77vp,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są rzeczownikami abstrakcyjnymi?,2025-10-24 22:16:52.776
cmh5ev8kl008wqhd9rm3pyqo7,CLOSED_MULTIPLE,LANGUAGE_USE,,4,W których zdaniach występuje elipsa (wyrzutnia)?,2025-10-24 22:16:52.774
cmh5ev8kj008vqhd9m8umzajh,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które wyrazy pochodzą z języka łacińskiego?,2025-10-24 22:16:52.771
cmh5ev8kh008uqhd9aoe7v4kv,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje porównanie?,2025-10-24 22:16:52.769
cmh5ev8kf008tqhd96srpdi6f,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są przysłówkami?,2025-10-24 22:16:52.767
cmh5ev8kc008sqhd9brbmr66z,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Którzy poeci tworzyli poezję lingwistyczną?,2025-10-24 22:16:52.765
cmh5ev8ka008rqhd950qj9r6j,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Które epoki literackie przypadały na XIX wiek?,2025-10-24 22:16:52.762
cmh5ev8k8008qqhd9qbs88hbv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które motywy są charakterystyczne dla romantyzmu?,2025-10-24 22:16:52.76
cmh5ev8k5008pqhd9elvvn9ow,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które zjawiska należą do fonetyki?,2025-10-24 22:16:52.758
cmh5ev8k3008oqhd9zkwwfl8n,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które środki stylistyczne są tropami?,2025-10-24 22:16:52.755
cmh5ev8k1008nqhd992xv46qk,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których wyrazach występuje alternacja?,2025-10-24 22:16:52.753
cmh5ev8jy008mqhd9kvlsb9p8,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są nieodmienne?,2025-10-24 22:16:52.751
cmh5ev8jw008lqhd9uvyfxpe6,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij luki w tekście odpowiednimi formami wyrazów.,2025-10-24 22:16:52.748
cmh5ev8jt008kqhd918ps9t78,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,"Dopasuj postacie do utworów, w których występują.",2025-10-24 22:16:52.746
cmh5ev8jq008jqhd9qpgjkjrt,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Uzupełnij tabelę - przyporządkuj cechy do epok.,2025-10-24 22:16:52.743
cmh5ev8jn008iqhd9ppycvoi3,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij luki poprawnymi formami wyrazów.,2025-10-24 22:16:52.74
cmh5ev8jl008hqhd9rfd0umcf,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Dopasuj pierwsze wersy do tytułów utworów.,2025-10-24 22:16:52.737
cmh5ev8ji008gqhd9ro2plt44,CLOSED_SINGLE,LANGUAGE_USE,,4,W którym zdaniu występuje orzeczenie imienne?,2025-10-24 22:16:52.735
cmh5ev8jg008fqhd98c3uhcym,CLOSED_SINGLE,LANGUAGE_USE,,1,Ile sylab ma wyraz 'matematyka'?,2025-10-24 22:16:52.732
cmh5ev8jd008eqhd9evel06eo,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest antonimem słowa 'radość'?,2025-10-24 22:16:52.73
cmh5ev8jb008dqhd98bk3r7ls,CLOSED_SINGLE,LANGUAGE_USE,,3,W którym zdaniu występuje podmiot domyślny?,2025-10-24 22:16:52.727
cmh5ev8j8008cqhd9y84mih9t,CLOSED_SINGLE,LANGUAGE_USE,,2,Co to jest epitet?,2025-10-24 22:16:52.725
cmh5ev8j6008bqhd9cuq5cbsc,CLOSED_SINGLE,LANGUAGE_USE,,1,Które zdanie jest pojedyncze?,2025-10-24 22:16:52.722
cmh5ev8j3008aqhd9mcravbd5,CLOSED_SINGLE,LANGUAGE_USE,,3,W którym wyrażeniu występuje metafora?,2025-10-24 22:16:52.72
cmh5ev8j10089qhd97qrvbcaj,CLOSED_SINGLE,LANGUAGE_USE,,2,Który frazeologizm oznacza 'mówić nieprawdę'?,2025-10-24 22:16:52.717
cmh5ev8iv0088qhd930bpju4w,CLOSED_SINGLE,LANGUAGE_USE,,2,W którym zdaniu występuje przydawka?,2025-10-24 22:16:52.711
cmh5ev8is0087qhd9fz5ugs1x,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz jest rzeczownikiem?,2025-10-24 22:16:52.709
cmh5ev8iq0086qhd9i1grd9ak,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Sporządź syntezę: Eufemizmy i ich rola w komunikacji (80-100 słów).,2025-10-24 22:16:52.706
cmh5ev8io0085qhd99xud5rga,SYNTHESIS_NOTE,LANGUAGE_USE,,5,Napisz notatkę: Manipulacja językowa w mediach (100-120 słów).,2025-10-24 22:16:52.704
cmh5ev8il0084qhd9lihji2v3,SYNTHESIS_NOTE,WRITING,,3,Sporządź syntezę: Metafora i metonimia w języku (60-80 słów).,2025-10-24 22:16:52.702
cmh5ev8ij0083qhd9vagr2ll8,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Napisz notatkę: Język Internetu i jego specyfika (90-110 słów).,2025-10-24 22:16:52.699
cmh5ev8ig0082qhd9ygmpxh32,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Sporządź syntezę: Etykieta językowa w komunikacji (70-90 słów).,2025-10-24 22:16:52.697
cmh5ev8ie0081qhd966dp50rn,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Napisz notatkę: Archaizmy i ich funkcja w tekstach (80-100 słów).,2025-10-24 22:16:52.695
cmh5ev8ic0080qhd9a6n2k0lm,SYNTHESIS_NOTE,LANGUAGE_USE,,5,Sporządź syntezę: Socjolekt młodzieżowy i jego ewolucja (100-120 słów).,2025-10-24 22:16:52.692
cmh5ev8i9007zqhd9y8imvwwb,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Napisz notatkę: Akty mowy i komunikacja językowa (60-80 słów).,2025-10-24 22:16:52.69
cmh5ev8i7007yqhd91q21l1oe,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Sporządź syntezę: Związki frazeologiczne i ich typy (80-100 słów).,2025-10-24 22:16:52.687
cmh5ev8i5007xqhd9izt204ne,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Napisz notatkę: Interpunkcja w języku polskim (70-90 słów).,2025-10-24 22:16:52.685
cmh5ev8i2007wqhd9smz29qa7,SYNTHESIS_NOTE,LANGUAGE_USE,,5,Sporządź syntezę: Neologizmy we współczesnej polszczyźnie (100-120 słów).,2025-10-24 22:16:52.683
cmh5ev8i0007vqhd98revmk2i,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Napisz notatkę: Regionalizmy i dialekty polskie (90-110 słów).,2025-10-24 22:16:52.68
cmh5ev8hy007uqhd9z4et8uv8,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Sporządź syntezę: Środki poetyckie w literaturze (60-80 słów).,2025-10-24 22:16:52.678
cmh5ev8hw007tqhd9t7c1zjwk,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Napisz notatkę: Błędy językowe i ich rodzaje (80-100 słów).,2025-10-24 22:16:52.676
cmh5ev8ht007sqhd9x0s5dqxk,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Sporządź syntezę: Części mowy w języku polskim (70-90 słów).,2025-10-24 22:16:52.674
cmh5ev8hr007rqhd9bb0qn6a1,SYNTHESIS_NOTE,LANGUAGE_USE,,5,Napisz notatkę: Ewolucja języka polskiego od średniowiecza do dziś (100-120 słów).,2025-10-24 22:16:52.671
cmh5ev8hp007qqhd9qkhw4s0d,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Sporządź syntezę: Odmiany stylistyczne języka polskiego (90-110 słów).,2025-10-24 22:16:52.669
cmh5ev8hl007pqhd9jwcvd4xm,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Napisz notatkę: Zapożyczenia językowe w polszczyźnie (60-80 słów).,2025-10-24 22:16:52.666
cmh5ev8hj007oqhd9y8anpfzy,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Sporządź notatkę: Funkcje języka według Romana Jakobsona (80-100 słów).,2025-10-24 22:16:52.664
cmh5ev8hh007nqhd9j9of2rib,SYNTHESIS_NOTE,LANGUAGE_USE,,3,Napisz notatkę syntetyzującą: Rodzaje zdań złożonych w języku polskim (70-90 słów).,2025-10-24 22:16:52.661
cmh5ev8he007mqhd9a3vnamt2,SYNTHESIS_NOTE,LANGUAGE_USE,,4,Porównaj dwa fragmenty pod względem stylu i przesłania.,2025-10-24 22:16:52.659
cmh5ev8hc007lqhd901gxuk74,SYNTHESIS_NOTE,LANGUAGE_USE,,5,Analiza i synteza - ewolucja pojęcia w historii języka.,2025-10-24 22:16:52.656
cmh5ev8h9007kqhd9t1ih2tvb,SYNTHESIS_NOTE,HISTORICAL_LITERARY,,4,Napisz notatkę syntetyzującą - porównanie koncepcji.,2025-10-24 22:16:52.654
cmh5ev8h7007jqhd9ehf4gm3y,SYNTHESIS_NOTE,HISTORICAL_LITERARY,,3,Scharakteryzuj epokę renesansu.,2025-10-24 22:16:52.651
cmh5ev8h4007iqhd9lf73qa5k,SYNTHESIS_NOTE,LANGUAGE_USE,,2,Wyjaśnij różnice między rodzajami zdań.,2025-10-24 22:16:52.649
cmh5ev8h2007hqhd9tbxyjlfr,SYNTHESIS_NOTE,HISTORICAL_LITERARY,,3,Opisz program pozytywizmu.,2025-10-24 22:16:52.646
cmh5ev8gy007gqhd923mvhyq5,SYNTHESIS_NOTE,HISTORICAL_LITERARY,,3,Napisz notatkę porównawczą o bohaterach romantycznych.,2025-10-24 22:16:52.643
cmh5ev8gw007fqhd98jgwwg3d,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest eufonia?,2025-10-24 22:16:52.64
cmh5ev8gt007eqhd9mlxjrgf6,CLOSED_SINGLE,LANGUAGE_USE,,1,Która litera jest spółgłoską?,2025-10-24 22:16:52.637
cmh5ev8gq007dqhd9it0spkeq,CLOSED_SINGLE,LANGUAGE_USE,,4,W którym wyrażeniu występuje oksymoron?,2025-10-24 22:16:52.634
cmh5ev8gn007cqhd98itbma0f,CLOSED_SINGLE,LANGUAGE_USE,,2,Co to jest pleonazm?,2025-10-24 22:16:52.631
cmh5ev8gl007bqhd99xzsubkt,CLOSED_SINGLE,LANGUAGE_USE,,3,W którym zdaniu występuje dopełnienie?,2025-10-24 22:16:52.629
cmh5ev8gi007aqhd9j5994qto,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest złożeniem?,2025-10-24 22:16:52.626
cmh5ev8gf0079qhd9auze6jc6,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest anakolut?,2025-10-24 22:16:52.624
cmh5ev8gd0078qhd98dsaq3l4,CLOSED_SINGLE,LANGUAGE_USE,,4,Rozpoznaj typ błędu językowego i jego przyczynę.,2025-10-24 22:16:52.621
cmh5ev8ga0077qhd9aabeymgo,CLOSED_SINGLE,HISTORICAL_LITERARY,,4,Interpretacja symbolu narodowego w kontekście mesjanizmu.,2025-10-24 22:16:52.619
cmh5ev8g80076qhd97p544jb6,CLOSED_SINGLE,LANGUAGE_USE,,5,Analiza pragmatyczna wypowiedzi - rozpoznaj akt mowy.,2025-10-24 22:16:52.616
cmh5ev8g50075qhd984qrp393,CLOSED_SINGLE,HISTORICAL_LITERARY,,5,Interpretacja strategii narracyjnej postmodernistycznej.,2025-10-24 22:16:52.614
cmh5ev8g30074qhd9exlduihk,CLOSED_SINGLE,LANGUAGE_USE,,4,Rozróżnienie między homonimami a polisemią.,2025-10-24 22:16:52.611
cmh5ev8g00073qhd9swxv04p0,CLOSED_SINGLE,HISTORICAL_LITERARY,Monachomachia,4,Interpretacja satyry w kontekście programu oświecenia.,2025-10-24 22:16:52.609
cmh5ev8fy0072qhd9n0eklwk2,CLOSED_SINGLE,LANGUAGE_USE,,5,Analiza składniowa - rozpoznaj funkcję konstrukcji bezokolicznikowej.,2025-10-24 22:16:52.606
cmh5ev8fw0071qhd9mqcpio8x,CLOSED_SINGLE,HISTORICAL_LITERARY,Odprawa posłów greckich,5,Rozpoznaj koncepcję filozoficzną w utworze renesansowym.,2025-10-24 22:16:52.604
cmh5ev8fu0070qhd9ljss67r8,CLOSED_SINGLE,LANGUAGE_USE,,4,Określ funkcję enjambement w kontekście znaczeniowym.,2025-10-24 22:16:52.602
cmh5ev8fr006zqhd9fwfk5jdu,CLOSED_SINGLE,HISTORICAL_LITERARY,,4,Interpretacja motywu vanitas w kontekście barokowej estetyki.,2025-10-24 22:16:52.6
cmh5ev8fp006yqhd9h5s9n699,CLOSED_SINGLE,LANGUAGE_USE,,5,Analiza semantyczna neologizmu w kontekście.,2025-10-24 22:16:52.598
cmh5ev8fn006xqhd9mhcc1z5e,CLOSED_SINGLE,HISTORICAL_LITERARY,,5,Rozpoznaj poetykę i jej filozoficzne podstawy.,2025-10-24 22:16:52.595
cmh5ev8fl006wqhd9o4ahq8hs,CLOSED_SINGLE,LANGUAGE_USE,,4,Określ typ i funkcję zdania złożonego.,2025-10-24 22:16:52.593
cmh5ev8fi006vqhd9m5e8s8as,CLOSED_SINGLE,HISTORICAL_LITERARY,Tango,4,Interpretacja motywu w kontekście filozofii absurdu.,2025-10-24 22:16:52.591
cmh5ev8fg006uqhd9y57pdo04,CLOSED_SINGLE,LANGUAGE_USE,,5,Rozpoznaj figurę retoryczną i jej pragmatyczną funkcję.,2025-10-24 22:16:52.588
cmh5ev8fe006tqhd90id4v8q5,CLOSED_SINGLE,HISTORICAL_LITERARY,,5,Analiza intertekstualna - rozpoznaj nawiązanie.,2025-10-24 22:16:52.586
cmh5ev8fb006sqhd9osqbxsbk,CLOSED_SINGLE,LANGUAGE_USE,,4,Określ funkcję interpunkcji w kontekście semantycznym.,2025-10-24 22:16:52.584
cmh5ev8f8006rqhd9sfch7z75,CLOSED_SINGLE,HISTORICAL_LITERARY,,5,Interpretacja symboliczna w kontekście ideologii epoki.,2025-10-24 22:16:52.58
cmh5ev8f6006qqhd9qd3yqfn9,CLOSED_SINGLE,LANGUAGE_USE,,5,Przeanalizuj środki stylistyczne w kontekście znaczeniowym.,2025-10-24 22:16:52.578
cmh5ev8f3006pqhd9p680dzwa,CLOSED_SINGLE,HISTORICAL_LITERARY,,4,Przeczytaj fragment i określ jego funkcję w strukturze utworu.,2025-10-24 22:16:52.576
cmh5ev8f1006oqhd9nqzt0icc,CLOSED_SINGLE,LANGUAGE_USE,,1,Która część mowy odmienia się przez przypadki?,2025-10-24 22:16:52.574
cmh5ev8ez006nqhd9cnyloy4y,CLOSED_SINGLE,LANGUAGE_USE,,3,W którym zdaniu występuje orzeczenie złożone?,2025-10-24 22:16:52.571
cmh5ev8ex006mqhd9kev0hxm5,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest przysłówkiem?,2025-10-24 22:16:52.569
cmh5ev8eu006lqhd9ju9xpuac,CLOSED_SINGLE,HISTORICAL_LITERARY,,2,Który artysta był twórcą hasła 'sztuka dla sztuki'?,2025-10-24 22:16:52.567
cmh5ev8es006kqhd9s186vs6o,CLOSED_SINGLE,HISTORICAL_LITERARY,Tango,4,Kto jest autorem 'Tanga'?,2025-10-24 22:16:52.565
cmh5ev8eq006jqhd94dk0114t,CLOSED_SINGLE,HISTORICAL_LITERARY,,1,Jak nazywał się największy polski poeta renesansu?,2025-10-24 22:16:52.563
cmh5ev8eo006iqhd9r4advvjq,CLOSED_SINGLE,HISTORICAL_LITERARY,,2,Który bohater romantyczny stał się symbolem poety-wieszcza?,2025-10-24 22:16:52.56
cmh5ev8em006hqhd9tlpbwlbj,CLOSED_SINGLE,HISTORICAL_LITERARY,,4,Kto jest autorem 'Kroniki polskiej'?,2025-10-24 22:16:52.558
cmh5ev8ek006gqhd9t4wivlwp,CLOSED_SINGLE,HISTORICAL_LITERARY,,2,Który poeta należał do Skamandra?,2025-10-24 22:16:52.556
